MakeCode,BodyStyleDescription,VFactsClass,FuelTypeDescription,EngineTypeDescription,GearNum,EngineSize,Cylinders,Power,PowerRPMTo,Torque,TorqueRPMTo,DoorNum,WheelBase,Height,Length,Width,KerbWeight,SeatCapacity,YearGroup,Sold_Date,KM,AverageKM,GoodKM,SaleCategory,Branch,BuildCountryOriginDescription,NewPrice,Sold_Amount,ColorGroup,Aging,Age_Comp_Months_Fixed,KM per Year,RelativePower,RelativeTorque
HOLD,Wagon,Passenger,Petrol - Unleaded ULP,Piston,4.0,3791,6,152.0,5200.0,305.0,3600.0,5,2938.0,1545.0,5046.0,1847.0,1555.0,5.0,2002,2004-05-31 00:00:00.000,49696.0,375.0,225.0,Auction,Adelaide (SA),AUSTRALIA,33570.0,18200.0,indigo,2,24.0,24848.0,0.0977491961414791,0.19614147909967847
MITS,Sedan,Passenger,Petrol - Unleaded ULP,Piston,6.0,1998,4,110.0,6000.0,197.0,4200.0,4,2635.0,1480.0,4570.0,1760.0,1315.0,5.0,2012,2014-11-15 00:00:00.000,70739.0,130.0,80.0,Tender,Balcatta (WA),JAPAN,24190.0,9500.0,blue,2,24.0,35369.5,0.08365019011406843,0.14980988593155894
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,2362,4,117.0,5700.0,218.0,4000.0,4,2775.0,1480.0,4815.0,1820.0,1500.0,5.0,2009,2013-08-20 00:00:00.000,65910.0,200.0,120.0,Dealer Only Auction,Geebung (QLD),AUSTRALIA,29990.0,8880.0,indigo,4,48.0,16477.5,0.078,0.14533333333333334
HOLD,Hatchback,Passenger,Petrol - Unleaded ULP,Piston,4.0,1796,4,90.0,5600.0,165.0,3600.0,3,2606.0,1425.0,4110.0,1709.0,1140.0,5.0,2001,2004-06-01 00:00:00.000,43482.0,400.0,240.0,Auction,Balcatta (WA),BELGIUM,20840.0,14600.0,blue,3,34.0,15346.588235294117,0.07894736842105263,0.14473684210526316
FORD,Wagon,Passenger,Petrol - Unleaded ULP,Piston,4.0,3984,6,182.0,5000.0,380.0,3250.0,5,2922.0,1483.0,5053.0,1863.0,1620.0,5.0,2002,2005-04-11 00:00:00.000,42890.0,375.0,225.0,Auction,Newcastle (NSW),AUSTRALIA,36335.0,17700.0,green,3,29.0,17747.586206896554,0.11234567901234568,0.2345679012345679
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,6.0,3984,6,195.0,6000.0,391.0,3250.0,4,2838.0,1453.0,4970.0,1868.0,1583.274504508248,5.0,2010,2012-06-26 00:00:00.000,68166.0,180.0,110.0,Auction,Hobart (TAS),AUSTRALIA,44890.0,17200.0,indigo,2,24.0,34083.0,0.12316247084428698,0.24695654410316006
HOLD,Utility,Light Commercial,Petrol - Unleaded ULP,Piston,4.0,3791,6,147.0,5200.0,304.0,3600.0,2,2822.0,1510.0,4896.0,1794.0,1378.0,2.0,1997,2001-01-29 00:00:00.000,57690.0,600.0,400.0,Auction,Geebung (QLD),AUSTRALIA,24470.0,14600.0,white,4,44.0,15733.636363636364,0.10667634252539913,0.22060957910014514
FORD,Wagon,SUV,Petrol - Unleaded ULP,Piston,4.0,3984,6,190.0,5250.0,383.0,2500.0,5,2842.0,1714.0,4856.0,1898.0,2000.0,5.0,2008,2012-05-15 00:00:00.000,176978.0,230.0,140.0,Auction,Sunshine (VIC),AUSTRALIA,43990.0,11100.0,white,4,48.0,44244.5,0.095,0.1915
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,6.0,2494,4,133.0,6000.0,231.0,4100.0,4,2775.0,1470.0,4815.0,1825.0,1465.0,5.0,2013,2015-07-11 00:00:00.000,48422.0,100.0,60.0,Special Fixed Price,Belmore (NSW),AUSTRALIA,30490.0,14653.0,white,2,24.0,24211.0,0.09078498293515358,0.157679180887372
PROT,Hatchback,Passenger,Petrol - Unleaded ULP,Piston,4.0,1597,4,70.0,6000.0,138.0,5000.0,3,2440.0,1365.0,3990.0,1690.0,1090.0,5.0,1997,2004-03-30 00:00:00.000,194970.0,500.0,300.0,Auction,Balcatta (WA),MALAYSIA,20190.0,4200.0,blue,7,81.0,28884.444444444445,0.06422018348623854,0.12660550458715597
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,2362,4,117.0,5700.0,218.0,4000.0,4,2775.0,1480.0,4815.0,1820.0,1500.0,5.0,2007,2011-01-24 00:00:00.000,103191.0,250.0,150.0,Auction,Belmore (NSW),AUSTRALIA,29500.0,10750.0,violet,4,41.0,30202.243902439026,0.078,0.14533333333333334
MAZD,Utility,Light Commercial,Petrol - Unleaded ULP,Piston,5.0,2605,4,92.0,4600.0,206.0,3500.0,2,3000.0,1743.0,5000.0,1695.0,1630.0,4.0,1999,2004-04-27 00:00:00.000,124437.0,540.0,360.0,Auction,Balcatta (WA),JAPAN,32795.0,13000.0,white,5,60.0,24887.4,0.05644171779141104,0.1263803680981595
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3984,6,157.0,4900.0,357.0,3000.0,4,2792.0,1437.0,4907.0,1870.0,1515.0,5.0,2000,2004-09-21 00:00:00.000,141283.0,425.0,255.0,Auction,Balcatta (WA),AUSTRALIA,30690.0,9800.0,green,4,48.0,35320.75,0.10363036303630363,0.23564356435643563
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,2362,4,112.0,5600.0,218.0,4000.0,4,2720.0,1495.0,4805.0,1795.0,1460.0,5.0,2005,2007-03-12 00:00:00.000,30635.0,300.0,180.0,Special Fixed Price,Belmore (NSW),AUSTRALIA,29000.0,17600.0,green,2,17.0,21624.70588235294,0.07671232876712329,0.14931506849315068
TOYO,Hatchback,Passenger,Petrol - Unleaded ULP,Piston,4.0,1798,4,100.0,6000.0,175.0,4400.0,5,2600.0,1515.0,4245.0,1760.0,1310.0,5.0,2010,2012-09-13 00:00:00.000,34449.0,180.0,110.0,Auction,Canberra (ACT),JAPAN,23740.0,15000.0,white,2,24.0,17224.5,0.07633587786259542,0.13358778625954199
FORD,Utility,Light Commercial,Petrol - Unleaded ULP,Piston,6.0,5408,8,260.0,5250.0,500.0,4250.0,2,3095.0,1517.0,5101.0,1871.0,1855.0,2.0,2006,2010-04-06 00:00:00.000,31649.0,200.0,110.0,Auction,Balcatta (WA),AUSTRALIA,43095.0,20000.0,violet,4,48.0,7912.25,0.14016172506738545,0.2695417789757412
VOLK,Wagon,Passenger,Diesel,Piston,6.0,2461,5,96.0,3500.0,340.0,2300.0,5,3400.0,1990.0,5290.0,1904.0,2078.0,9.0,2008,2012-12-04 00:00:00.000,179934.0,230.0,140.0,Auction,Hobart (TAS),GERMANY,54990.0,16400.0,white,4,48.0,44983.5,0.04619826756496631,0.16361886429258904
NISS,Wagon,SUV,Petrol - Unleaded ULP,Piston,4.0,2488,4,132.0,6000.0,245.0,4000.0,5,2625.0,1750.0,4510.0,1765.0,1450.0,5.0,2002,2004-01-13 00:00:00.000,24822.0,375.0,225.0,Auction,Tullamarine (VIC),JAPAN,37990.0,27200.0,white,2,18.0,16548.0,0.0910344827586207,0.16896551724137931
SUBA,Wagon,SUV,Diesel,Piston,6.0,1998,4,108.0,3600.0,350.0,2400.0,5,2615.0,1700.0,4560.0,1795.0,1560.0,5.0,2012,2013-07-31 00:00:00.000,50381.0,130.0,80.0,Auction,Rundles Wagga Wagga (NSW),JAPAN,36490.0,24800.0,white,1,12.0,50381.0,0.06923076923076923,0.22435897435897437
FORD,Wagon,SUV,Petrol - Unleaded ULP,Piston,6.0,3984,6,195.0,6000.0,391.0,3250.0,5,2843.0,1716.0,4883.0,1898.0,1967.0,5.0,2013,2015-05-12 00:00:00.000,60585.0,100.0,60.0,Auction,Sunshine (VIC),AUSTRALIA,39990.0,23250.0,violet,2,24.0,30292.5,0.09913573970513473,0.19877986781901372
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,6.0,3456,6,200.0,6200.0,336.0,4700.0,4,2775.0,1470.0,4835.0,1825.0,1525.0,5.0,2013,2013-12-16 00:00:00.000,9087.0,100.0,60.0,Pickles Online,Sunshine (VIC),AUSTRALIA,36490.0,20200.0,indigo,0,0.0,9087.0,0.13114754098360656,0.22032786885245903
MITS,Wagon,Passenger,Petrol - Unleaded ULP,Piston,4.0,3497,6,155.0,5250.0,316.0,4000.0,5,2722.0,1497.0,4846.0,1785.0,1596.0,5.0,2003,2005-08-11 00:00:00.000,41777.0,350.0,210.0,Auction,Darwin (NT),AUSTRALIA,36020.0,16800.0,white,2,22.0,22787.454545454548,0.09711779448621553,0.19799498746867167
MITS,Van,Light Commercial,Petrol - Unleaded ULP,Piston,5.0,2350,4,97.0,5500.0,192.0,4250.0,5,3000.0,1960.0,5065.0,1695.0,1535.0,2.0,2000,2005-01-25 00:00:00.000,182198.0,510.0,340.0,Auction,Balcatta (WA),JAPAN,28400.0,9000.0,white,5,51.0,42870.117647058825,0.06319218241042346,0.1250814332247557
VOLK,Wagon,Passenger,Petrol - Premium ULP,Piston,7.0,1798,4,118.0,4500.0,250.0,4500.0,5,2709.0,1517.0,4774.0,1820.0,1481.0,5.0,2010,2013-09-23 00:00:00.000,84557.0,180.0,110.0,Auction,Belmore (NSW),GERMANY,40990.0,18400.0,gray,3,36.0,28185.666666666668,0.07967589466576637,0.1688048615800135
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3791,6,152.0,5200.0,305.0,3600.0,4,2788.0,1450.0,4891.0,1842.0,1526.0,5.0,2001,2003-01-06 00:00:00.000,39852.0,400.0,240.0,Auction,Geebung (QLD),AUSTRALIA,35850.0,21750.0,violet,2,21.0,22772.571428571428,0.09960681520314547,0.1998689384010485
FORD,Sedan,Passenger,LPG only,Piston,4.0,3984,6,156.0,5000.0,370.0,2750.0,4,2829.0,1444.0,4916.0,1864.0,1746.0,5.0,2007,2010-05-18 00:00:00.000,79245.0,250.0,150.0,Auction,Sunshine (VIC),AUSTRALIA,40690.0,12400.0,violet,3,34.0,27968.823529411762,0.08934707903780069,0.21191294387170675
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,2362,4,117.0,5700.0,218.0,4000.0,4,2775.0,1480.0,4815.0,1820.0,1530.0,5.0,2008,2012-08-17 00:00:00.000,66326.0,230.0,140.0,Special Fixed Price,Sunshine (VIC),AUSTRALIA,39990.0,16400.0,gray,4,48.0,16581.5,0.07647058823529412,0.14248366013071895
FORD,Wagon,Passenger,Diesel,Piston,6.0,1997,4,120.0,4000.0,340.0,2500.0,5,2850.0,1500.0,4778.0,1886.0,1603.0,5.0,2011,2014-11-26 00:00:00.000,114403.0,150.0,90.0,Dealer Only Auction,Geebung (QLD),BELGIUM,37340.0,10094.0,white,3,36.0,38134.333333333336,0.07485963817841547,0.21210230817217718
NISS,Cab Chassis,Light Commercial,Diesel,Piston,5.0,2664,4,64.0,4300.0,180.0,2200.0,2,2950.0,1615.0,4760.0,1690.0,1440.0,3.0,1998,2001-04-17 00:00:00.000,77782.0,570.0,380.0,Auction,Townsville (QLD),JAPAN,20490.0,11600.0,white,3,36.0,25927.333333333332,0.044444444444444446,0.125
HOND,Sedan,Passenger,Petrol - Premium ULP,Piston,5.0,2354,4,148.0,7000.0,230.0,4200.0,4,2705.0,1440.0,4740.0,1840.0,1605.0,5.0,2008,2013-12-04 00:00:00.000,48026.0,230.0,140.0,Auction,Geebung (QLD),JAPAN,45290.0,15400.0,white,5,60.0,9605.2,0.09221183800623053,0.14330218068535824
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,6.0,3456,6,200.0,6200.0,336.0,4700.0,4,2775.0,1470.0,4825.0,1820.0,1590.0,5.0,2010,2014-10-21 00:00:00.000,64744.0,180.0,110.0,Auction,Balcatta (WA),AUSTRALIA,35990.0,11500.0,gray,4,48.0,16186.0,0.12578616352201258,0.21132075471698114
HOLD,Utility,Light Commercial,Petrol - Unleaded ULP,Piston,4.0,3565,6,172.0,6000.0,320.0,2800.0,2,2939.0,1476.0,5052.0,1845.0,1547.0,2.0,2006,2010-07-28 00:00:00.000,91728.0,330.0,220.0,Auction,Rundles Wagga Wagga (NSW),AUSTRALIA,27990.0,14400.0,white,4,48.0,22932.0,0.11118293471234647,0.2068519715578539
MAZD,Hatchback,Passenger,Petrol - Unleaded ULP,Piston,5.0,1323,4,53.0,5500.0,107.0,3000.0,5,2390.0,1500.0,3800.0,1650.0,942.0,5.0,2001,2003-02-20 00:00:00.000,48196.0,400.0,240.0,Auction,Welshpool (WA),JAPAN,16125.0,10500.0,blue,2,20.0,28917.6,0.05626326963906582,0.11358811040339703
NISS,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,1797,4,93.0,5200.0,174.0,4800.0,4,2600.0,1535.0,4205.0,1695.0,1114.0,5.0,2009,2011-08-29 00:00:00.000,40700.0,200.0,120.0,Special Fixed Price,Darwin (NT),THAILAND,21240.0,12000.0,white,2,24.0,20350.0,0.08348294434470377,0.1561938958707361
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,2362,4,117.0,5700.0,218.0,4000.0,4,2775.0,1480.0,4815.0,1820.0,1500.0,5.0,2009,2013-06-20 00:00:00.000,50769.0,200.0,120.0,Auction,Dubbo (NSW),AUSTRALIA,29990.0,9800.0,white,4,48.0,12692.25,0.078,0.14533333333333334
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,4983,8,168.0,4400.0,385.0,3600.0,4,2731.0,1406.0,4865.0,1813.0,1455.0,5.0,1990,2001-05-10 00:00:00.000,225546.0,675.0,405.0,Auction,Newcastle (NSW),AUSTRALIA,37718.0,3500.0,blue,11,128.0,21144.9375,0.1154639175257732,0.2646048109965636
HOLD,Wagon,Passenger,Petrol - Unleaded ULP,Piston,4.0,3791,6,152.0,5200.0,305.0,3600.0,5,2938.0,1545.0,5046.0,1847.0,1555.0,5.0,2003,2005-07-11 00:00:00.000,111559.0,350.0,210.0,Auction,Belmore (NSW),AUSTRALIA,34020.0,13700.0,indigo,2,24.0,55779.5,0.0977491961414791,0.19614147909967847
HOLD,Wagon,SUV,Petrol - Unleaded ULP,Piston,5.0,3494,6,158.0,5400.0,310.0,3100.0,5,2760.0,1840.0,4775.0,1835.0,1940.0,7.0,2001,2005-10-10 00:00:00.000,131137.0,400.0,240.0,Auction,Newcastle (NSW),JAPAN,46050.0,12000.0,black,4,48.0,32784.25,0.08144329896907217,0.15979381443298968
VOLK,Wagon,SUV,Diesel,Piston,6.0,2967,6,176.0,4400.0,550.0,2500.0,5,2855.0,1726.0,4754.0,1928.0,1583.274504508248,5.0,2008,2012-03-14 00:00:00.000,75594.0,230.0,140.0,Auction,Belmore (NSW),SLOVAKIA,74990.0,40000.0,gray,4,48.0,18898.5,0.11116202496715133,0.3473813280223479
TOYO,Wagon,Passenger,Petrol - Unleaded ULP,Piston,4.0,2362,4,125.0,6000.0,224.0,4000.0,5,2950.0,1750.0,4795.0,1800.0,1725.0,8.0,2007,2010-08-10 00:00:00.000,134733.0,250.0,150.0,Auction,Townsville (QLD),JAPAN,49490.0,16200.0,white,3,36.0,44911.0,0.07246376811594203,0.12985507246376812
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,3565,6,190.0,6500.0,335.0,3200.0,4,2789.0,1440.0,4876.0,1842.0,1592.0,5.0,2006,2010-05-24 00:00:00.000,118145.0,275.0,165.0,Auction,Belmore (NSW),AUSTRALIA,39990.0,13900.0,red,4,48.0,29536.25,0.11934673366834171,0.21042713567839197
HYUN,Wagon,SUV,Petrol - Unleaded ULP,Piston,4.0,3497,6,145.0,5500.0,302.0,3000.0,5,2750.0,1795.0,4710.0,1860.0,2027.0,7.0,2004,2011-12-13 00:00:00.000,179698.0,325.0,195.0,Auction,Hobart (TAS),SOUTH KOREA,40870.0,7000.0,white,7,84.0,25671.14285714286,0.07153428712382832,0.14898865318204244
HOLD,Utility,Light Commercial,Petrol - Unleaded ULP,Piston,4.0,3565,6,175.0,6000.0,320.0,2800.0,2,2939.0,1476.0,5052.0,1845.0,1538.0,2.0,2004,2009-02-05 00:00:00.000,99130.0,390.0,260.0,Auction,Tamworth (NSW),AUSTRALIA,27060.0,14000.0,white,5,53.0,22444.528301886792,0.11378413524057217,0.20806241872561768
HOLD,Wagon,SUV,Diesel,Piston,5.0,1991,4,110.0,4000.0,320.0,2000.0,5,2707.0,1720.0,4637.0,2110.0,1583.274504508248,5.0,2008,2012-07-03 00:00:00.000,116284.0,230.0,140.0,Special Fixed Price,Balcatta (WA),SOUTH KOREA,36490.0,15800.0,gray,4,46.0,30334.95652173913,0.06947626560446958,0.20211277266754787
HOLD,Wagon,Passenger,Petrol - Unleaded ULP,Piston,5.0,3565,6,195.0,6500.0,340.0,2600.0,5,2915.0,1471.0,4896.0,1899.0,1583.274504508248,5.0,2008,2013-02-06 00:00:00.000,62069.0,230.0,140.0,Auction,Newcastle (NSW),AUSTRALIA,42790.0,17400.0,white,5,50.0,14896.56,0.12316247084428698,0.2147448209592696
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,6.0,1596,4,92.0,6300.0,159.0,4000.0,4,2648.0,1484.0,4534.0,1823.0,1339.0,5.0,2012,2015-12-01 00:00:00.000,30353.0,130.0,80.0,Auction,Belmore (NSW),THAILAND,22590.0,10750.0,gray,3,36.0,10117.666666666666,0.06870799103808813,0.11874533233756535
TOYO,Cab Chassis,Light Commercial,Petrol - Unleaded ULP,Piston,5.0,2694,4,108.0,4800.0,235.0,4000.0,2,2850.0,1605.0,4785.0,1700.0,1201.0,3.0,2003,2009-02-17 00:00:00.000,41164.0,420.0,280.0,Auction,Balcatta (WA),JAPAN,19650.0,9300.0,white,6,63.0,7840.761904761905,0.08992506244796003,0.19567027477102414
RENA,Wagon,SUV,Petrol - Premium ULP,Piston,1.0,2488,4,126.0,6000.0,226.0,4400.0,5,2690.0,1690.0,4520.0,1855.0,1622.0,5.0,2013,2015-03-03 00:00:00.000,47789.0,100.0,60.0,Pickles Online,Hobart (TAS),SOUTH KOREA,35490.0,19000.0,white,2,23.0,24933.391304347824,0.07768187422934648,0.13933415536374846
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,6.0,5967,8,260.0,5700.0,517.0,4400.0,4,3009.0,1475.0,5161.0,2100.0,1873.0,5.0,2011,2012-08-27 00:00:00.000,33495.0,150.0,90.0,Auction,Belmore (NSW),AUSTRALIA,69990.0,38500.0,indigo,1,12.0,33495.0,0.1388147357180993,0.2760277629471436
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,2362,4,117.0,5700.0,218.0,4000.0,4,2775.0,1480.0,4815.0,1820.0,1530.0,5.0,2011,2015-03-31 00:00:00.000,73782.0,150.0,90.0,Auction,Sunshine (VIC),AUSTRALIA,32490.0,11800.0,indigo,4,48.0,18445.5,0.07647058823529412,0.14248366013071895
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3984,6,190.0,5250.0,383.0,2500.0,4,2829.0,1444.0,4916.0,1864.0,1656.0,5.0,2007,2009-04-07 00:00:00.000,11388.0,250.0,150.0,Auction,Townsville (QLD),AUSTRALIA,43195.0,17000.0,violet,2,24.0,5694.0,0.11473429951690821,0.23128019323671498
TOYO,Utility,Light Commercial,Diesel,Piston,5.0,2986,4,65.0,4000.0,197.0,2400.0,2,3095.0,1770.0,5100.0,1690.0,1669.0,2.0,1999,2001-05-22 00:00:00.000,45293.0,540.0,360.0,Auction,Hobart (TAS),JAPAN,36320.0,24100.0,blue,2,22.0,24705.272727272728,0.03894547633313361,0.11803475134811264
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,1798,4,100.0,6000.0,175.0,4400.0,4,2600.0,1475.0,4540.0,1760.0,1280.0,5.0,2009,2011-11-09 00:00:00.000,53489.0,200.0,120.0,Dealer Only Auction,Belmore (NSW),JAPAN,23740.0,12500.0,violet,2,24.0,26744.5,0.078125,0.13671875
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,6.0,2986,6,190.0,6700.0,290.0,2400.0,4,2915.0,1471.0,4903.0,1899.0,1648.0,5.0,2011,2015-10-06 00:00:00.000,50872.0,150.0,90.0,Auction,Balcatta (WA),AUSTRALIA,36990.0,13750.0,gray,4,47.0,12988.595744680852,0.11529126213592233,0.17597087378640777
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,6.0,1364,4,103.0,4900.0,200.0,1850.0,4,2685.0,1477.0,4615.0,1797.0,1422.0,5.0,2012,2013-11-04 00:00:00.000,11238.0,130.0,80.0,Auction,Geebung (QLD),AUSTRALIA,25040.0,14850.0,white,1,12.0,11238.0,0.07243319268635724,0.14064697609001406
HOLD,Utility,Light Commercial,Petrol - Unleaded ULP,Piston,6.0,2997,6,190.0,6700.0,290.0,2900.0,2,3009.0,1463.0,5060.0,1899.0,1707.0,2.0,2011,2015-01-14 00:00:00.000,32921.0,180.0,120.0,Auction,Adelaide (SA),AUSTRALIA,35490.0,16800.0,red,4,45.0,8778.933333333332,0.11130638547158758,0.1698886936145284
SUBA,Wagon,SUV,Diesel,Piston,6.0,1998,4,110.0,3600.0,350.0,2400.0,5,2745.0,1615.0,4790.0,1820.0,1551.0,5.0,2012,2014-03-13 00:00:00.000,71519.0,130.0,80.0,Auction,Darwin (NT),JAPAN,40990.0,23750.0,violet,2,23.0,37314.260869565216,0.07092198581560284,0.2256608639587363
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3791,6,152.0,5200.0,305.0,3600.0,4,2788.0,1450.0,4891.0,1842.0,1499.0,5.0,2001,2006-12-19 00:00:00.000,117232.0,400.0,240.0,Auction,Townsville (QLD),AUSTRALIA,30220.0,7900.0,white,5,60.0,23446.4,0.10140093395597065,0.20346897931954636
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston - Electric,1.0,2362,4,110.0,6000.0,187.0,4400.0,4,2775.0,1480.0,4815.0,1820.0,1645.0,5.0,2010,2013-12-30 00:00:00.000,87413.0,180.0,110.0,Fixed Price,Balcatta (WA),AUSTRALIA,36990.0,13440.0,white,3,36.0,29137.666666666668,0.0668693009118541,0.11367781155015197
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,6.0,3456,6,200.0,6200.0,336.0,4700.0,4,2775.0,1470.0,4825.0,1820.0,1590.0,5.0,2010,2014-05-14 00:00:00.000,182969.0,180.0,110.0,Dealer Only Auction,Geebung (QLD),AUSTRALIA,35990.0,7500.0,red,4,48.0,45742.25,0.12578616352201258,0.21132075471698114
NISS,Wagon,SUV,Petrol - Unleaded ULP,Piston,1.0,2488,4,125.0,6000.0,226.0,4400.0,5,2630.0,1685.0,4630.0,1785.0,1550.0,5.0,2008,2012-08-29 00:00:00.000,111110.0,230.0,140.0,Auction,Geebung (QLD),JAPAN,33990.0,12600.0,gray,4,48.0,27777.5,0.08064516129032258,0.14580645161290323
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3984,6,182.0,5000.0,380.0,3250.0,4,2829.0,1444.0,4916.0,1864.0,1644.0,5.0,2003,2004-12-20 00:00:00.000,19111.0,350.0,210.0,Auction,Belmore (NSW),AUSTRALIA,38015.0,20800.0,blue,1,12.0,19111.0,0.11070559610705596,0.23114355231143552
TOYO,Hatchback,Passenger,Petrol - Unleaded ULP,Piston,4.0,1794,4,100.0,6000.0,171.0,4200.0,5,2600.0,1470.0,4175.0,1695.0,1141.0,5.0,2004,2007-12-17 00:00:00.000,51502.0,325.0,195.0,Auction,Geebung (QLD),JAPAN,30090.0,17300.0,white,3,36.0,17167.333333333332,0.0876424189307625,0.14986853637160386
TOYO,Utility,Light Commercial,Petrol - Unleaded ULP,Piston,5.0,2694,4,108.0,4800.0,235.0,4000.0,4,2850.0,1630.0,4785.0,1700.0,1398.0,5.0,2002,2007-10-16 00:00:00.000,82052.0,450.0,300.0,Auction,Balcatta (WA),JAPAN,26130.0,9000.0,white,5,60.0,16410.4,0.07725321888412018,0.1680972818311874
ROVE,Wagon,Passenger,Petrol - Unleaded ULP,Piston,5.0,2497,6,130.0,6500.0,240.0,4000.0,5,2750.0,1430.0,4792.0,1780.0,1500.0,5.0,2002,2009-08-05 00:00:00.000,129087.0,280.0,150.0,Auction,Belmore (NSW),UNITED KINGDOM,58450.0,8000.0,blue,7,84.0,18441.0,0.08666666666666667,0.16
TOYO,Wagon,SUV,Diesel,Piston,5.0,4461,8,151.0,3400.0,430.0,3200.0,5,2730.0,1940.0,4770.0,1870.0,2220.0,5.0,2009,2014-07-08 00:00:00.000,102401.0,240.0,160.0,Auction,Hobart (TAS),JAPAN,61440.0,40750.0,red,5,57.0,21558.105263157893,0.06801801801801802,0.19369369369369369
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3791,6,147.0,5200.0,304.0,3600.0,4,2788.0,1450.0,4884.0,1842.0,1547.0,5.0,2000,2002-07-29 00:00:00.000,124977.0,425.0,255.0,Auction,Geebung (QLD),AUSTRALIA,29030.0,13100.0,white,2,24.0,62488.5,0.09502262443438914,0.1965093729799612
TOYO,Hatchback,Passenger,Petrol - Unleaded ULP,Piston,7.0,1798,4,103.0,6400.0,173.0,4000.0,5,2600.0,1460.0,4275.0,1760.0,1310.0,5.0,2014,2015-06-03 00:00:00.000,10596.0,75.0,45.0,Dealer Only Auction,Belmore (NSW),JAPAN,23540.0,19400.0,orange,1,12.0,10596.0,0.07862595419847328,0.13206106870229006
DAIH,Hatchback,Passenger,Petrol - Unleaded ULP,Piston,5.0,989,3,40.5,5200.0,88.0,3600.0,5,2345.0,1450.0,3675.0,1595.0,800.0,5.0,1999,2002-02-13 00:00:00.000,29961.0,450.0,270.0,Auction,Belmore (NSW),JAPAN,11990.0,8700.0,red,3,34.0,10574.470588235294,0.050625,0.11
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,2995,6,141.0,5200.0,279.0,4400.0,4,2670.0,1420.0,4755.0,1780.0,1406.0,5.0,1999,2002-01-08 00:00:00.000,39010.0,450.0,270.0,Auction,Townsville (QLD),AUSTRALIA,33215.0,17300.0,white,3,31.0,15100.645161290322,0.10028449502133713,0.1984352773826458
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,6.0,1364,4,103.0,4900.0,200.0,1850.0,4,2685.0,1477.0,4615.0,1788.0,1415.0,5.0,2011,2013-11-13 00:00:00.000,31083.0,150.0,90.0,Auction,Newcastle (NSW),AUSTRALIA,24240.0,12000.0,white,2,24.0,15541.5,0.07279151943462897,0.1413427561837456
SAAB,Sedan,Passenger,Petrol - Premium ULP,Piston,5.0,2290,4,154.0,5500.0,280.0,4300.0,4,2703.0,1468.0,4836.0,1792.0,1559.0,5.0,2008,2010-11-02 00:00:00.000,30835.0,230.0,140.0,Auction,Balcatta (WA),SWEDEN,61900.0,24000.0,blue,2,24.0,15417.5,0.09878127004490057,0.1796023091725465
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3984,6,190.0,5250.0,383.0,2500.0,4,2829.0,1444.0,4916.0,1864.0,1694.0,5.0,2005,2008-05-19 00:00:00.000,40880.0,300.0,180.0,Auction,Geebung (QLD),AUSTRALIA,35880.0,13000.0,blue,3,30.0,16352.0,0.11216056670602124,0.22609208972845338
HOND,Wagon,SUV,Petrol - Unleaded ULP,Piston,1.0,1590,4,77.0,6200.0,138.0,3400.0,2,2360.0,1575.0,4005.0,1695.0,1187.0,4.0,1999,2003-03-26 00:00:00.000,86638.0,450.0,270.0,Auction,Belmore (NSW),JAPAN,23950.0,13100.0,yellow,4,44.0,23628.545454545456,0.06486941870261162,0.11625947767481044
